filename,width,height,label,xmin,ymin,xmax,ymax
image-101.png,256,256,rbc,0,160.1073512,23.23803967,212.6172695
image-101.png,256,256,rbc,0,197.3523921,51.70128355,247.2205368
image-101.png,256,256,rbc,48.45507585,192.8261377,87.82613769,245.8728121
image-101.png,256,256,rbc,236.7677946,0,256,50.30221704
image-101.png,256,256,rbc,225.9101517,67.94982497,256,130.588098
image-101.png,256,256,rbc,191.714119,121.2765461,246.4854142,170.663944
image-101.png,256,256,rbc,171.4340723,81.17269545,233.0455076,127.386231
image-101.png,256,256,rbc,181.4504084,198.7922987,231.4352392,245.0676779
image-101.png,256,256,rbc,92.48191365,219.9603267,134.0443407,256
image-101.png,256,256,rbc,167.201867,235.428238,224.7012835,256
image-101.png,256,256,rbc,222.3477246,145.7281214,256,195.4679113
image-101.png,256,256,wbc,97.54725788,105.4935823,199.008168,216.8879813
image-102.png,256,256,wbc,128.7887981,135.1890315,211.8098016,219.9124854
image-102.png,256,256,rbc,0.926487748,0,65.46907818,29.67094516
image-102.png,256,256,rbc,53.06651109,0,107.8914819,31.74679113
image-102.png,256,256,rbc,152.6032672,0,213.5169195,34.78413069
image-102.png,256,256,rbc,98.96032672,1.393232205,164.7362894,69.53558926
image-102.png,256,256,rbc,38.87864644,33.70011669,107.1225204,92.55775963
image-102.png,256,256,rbc,0,25.78996499,36.48891482,90.13535589
image-102.png,256,256,rbc,4.534422404,83.56476079,58.66627771,128.6662777
image-102.png,256,256,rbc,0,118.7467911,26.4504084,179.2392065
image-102.png,256,256,rbc,28.22287048,100.8634772,85.90898483,167.4865811
image-102.png,256,256,rbc,77.4235706,80.45274212,131.9463244,143.1551925
image-102.png,256,256,rbc,140.3313886,58.24504084,202.2800467,117.5834306
image-102.png,256,256,rbc,205.3372229,3.901983664,256,55.48891482
image-102.png,256,256,rbc,205.2835473,56.45857643,256,111.9976663
image-102.png,256,256,rbc,210.2497083,110.2322054,254.0373396,164.9369895
image-102.png,256,256,rbc,184.6044341,104.6861144,232.378063,169.5320887
image-102.png,256,256,rbc,118.1691949,99.042007,179.3768961,154.8903151
image-102.png,256,256,rbc,2.399066511,162.2812135,60.6126021,218.3290548
image-102.png,256,256,rbc,62.96499417,161.6044341,125.9603267,224.7327888
image-102.png,256,256,rbc,24.2672112,199.6931155,79.66044341,254.5985998
image-102.png,256,256,rbc,0,184.8074679,20.90548425,241.5169195
image-102.png,256,256,rbc,90.66394399,201.0455076,148.2567095,255.4562427
image-102.png,256,256,rbc,201.6254376,186.9124854,255.3955659,244.9544924
image-10.png,256,256,rbc,0,0,51.06417736,41.45507585
image-10.png,256,256,rbc,73.35589265,0,134.327888,51.8798133
image-10.png,256,256,rbc,135.6161027,0,201.4002334,50.9218203
image-10.png,256,256,rbc,210.1551925,34.14935823,256,88.57992999
image-10.png,256,256,rbc,153.6826138,33.93582264,209.7199533,99.30805134
image-10.png,256,256,rbc,80.24854142,23.72345391,143.3173862,77.99649942
image-10.png,256,256,rbc,37.51225204,60.89381564,106.4095683,120.8716453
image-10.png,256,256,rbc,110.0023337,66.14819137,177.2403734,127.8261377
image-10.png,256,256,rbc,30.39789965,116.7887981,92.09334889,169.4830805
image-10.png,256,256,rbc,13.10968495,155.0968495,74.69311552,210.6989498
image-10.png,256,256,rbc,0,193.6207701,61.87514586,249.8389732
image-10.png,256,256,rbc,94.64294049,124.2333722,150.4235706,179.3325554
image-10.png,256,256,rbc,150.5507585,119.495916,194.5822637,168.8191365
image-10.png,256,256,rbc,208.4072345,97.93232205,256,166.3722287
image-10.png,256,256,rbc,143.3978996,155.1073512,201.2800467,209.5134189
image-10.png,256,256,rbc,99.01983664,180.6184364,152.0770128,235.2217036
image-10.png,256,256,rbc,100.8343057,219,154.4854142,256
image-10.png,256,256,rbc,174.0058343,197.0011669,241.6196033,254.7164527
image-10.png,256,256,rbc,225.9334889,190.0583431,256,244.596266
image-10.png,256,256,rbc,197.4212369,0,253.8214702,16.10151692
image-1.png,256,256,wbc,85.61026838,2.334889148,187.7386231,120.0688448
image-1.png,256,256,rbc,85.61026838,2.334889148,187.7386231,120.0688448
image-1.png,256,256,rbc,0,0,53.69311552,35.35939323
image-1.png,256,256,rbc,0,37.35939323,50.53908985,123.2170362
image-1.png,256,256,rbc,37.4445741,17.78529755,84.10385064,102.7957993
image-1.png,256,256,rbc,187.5250875,0,240.9124854,50.51925321
image-1.png,256,256,rbc,235.7712952,57.22987165,256,115.9591599
image-1.png,256,256,rbc,188.8483081,95.39206534,247.8249708,152.915986
image-1.png,256,256,rbc,64.17852975,97.05834306,112.9288215,151.3348891
image-1.png,256,256,rbc,141.075846,108.9801634,189.4142357,166.5635939
image-1.png,256,256,rbc,9.861143524,141.0956826,63.39323221,191.2450408
image-1.png,256,256,rbc,73.03500583,166.9288215,124.0723454,217.0688448
image-1.png,256,256,rbc,126.5087515,168.8529755,173.6056009,218.8856476
image-1.png,256,256,rbc,174.9334889,152.6079347,229.6592765,205.033839
image-1.png,256,256,rbc,225.9953326,187.1808635,255.9871645,244.0361727
image-1.png,256,256,rbc,165.5612602,209.3302217,223.2088681,255.6522754
image-1.png,256,256,rbc,75.78296383,219.5425904,138.4784131,256
image-1.png,256,256,rbc,13.45740957,193.4352392,68.55425904,252.3057176
image-1.png,256,256,rbc,241.2567095,122.6534422,256,182.0723454
image-107.png,256,256,rbc,145.2730455,4.542590432,201.285881,63.16919487
image-107.png,256,256,rbc,37.71295216,0,86.57759627,37.97199533
image-107.png,256,256,rbc,67.54025671,3.147024504,131,55.21353559
image-107.png,256,256,rbc,1.110851809,37.5764294,41.90898483,99.2252042
image-107.png,256,256,rbc,202.6896149,0,255.2217036,38.3512252
image-107.png,256,256,rbc,189.4084014,48.21353559,256,108.1936989
image-107.png,256,256,rbc,181.6756126,96.19486581,237.4340723,152.0536756
image-107.png,256,256,rbc,140.9708285,90.89148191,183.8063011,156.3908985
image-107.png,256,256,rbc,215.2392065,136.2742124,256,206.6044341
image-107.png,256,256,rbc,161.1493582,150.7117853,214.2497083,221.2742124
image-107.png,256,256,rbc,116.42007,148.9638273,171.050175,215.5519253
image-107.png,256,256,rbc,0,165.9591599,56.126021,229.0688448
image-107.png,256,256,rbc,0,215.4819137,38.00583431,254.6826138
image-107.png,256,256,rbc,58.85064177,182.4294049,118.1003501,228.3407235
image-107.png,256,256,rbc,70.06884481,221.4760793,130.285881,256
image-107.png,256,256,rbc,145.2450408,241.8856476,187.9929988,256
image-107.png,256,256,rbc,178.9626604,213.0105018,231.5705951,256
image-107.png,256,256,rbc,223.1493582,226.3243874,255.4562427,256
image-107.png,256,256,wbc,29.48191365,71.84247375,138.949825,184.2823804
image-104.png,256,256,rbc,4.700116686,14.957993,69.19253209,69.43873979
image-104.png,256,256,rbc,24.7117853,0,85.30221704,14.89964994
image-104.png,256,256,rbc,118.5274212,0,166.8413069,30.79696616
image-104.png,256,256,rbc,161.302217,0,218.7409568,33.13535589
image-104.png,256,256,rbc,179.8074679,12.1831972,252.2893816,69.33605601
image-104.png,256,256,rbc,161.1283547,53.72228705,222.1493582,106.7257876
image-104.png,256,256,rbc,0,70.38273046,52.01983664,120.7421237
image-104.png,256,256,rbc,48.82730455,92.76546091,109.8798133,141.8273046
image-104.png,256,256,rbc,0.430571762,126.0606768,62.19719953,183.8576429
image-104.png,256,256,rbc,2.50991832,198.0851809,55.9008168,251.9626604
image-104.png,256,256,rbc,63.19836639,195.6686114,117.9031505,246.7047841
image-104.png,256,256,rbc,201.0151692,89.25554259,253.3687281,153.8879813
image-104.png,256,256,rbc,243.3383897,162.386231,256,206.3255543
image-104.png,256,256,rbc,101.5355893,236.4655776,150.3092182,256
image-104.png,256,256,rbc,128.4329055,205.2823804,186.9439907,256
image-104.png,256,256,rbc,167.6522754,208.9358226,216.9381564,256
image-104.png,256,256,rbc,222.638273,206.6254376,256,254.3990665
image-104.png,256,256,wbc,222.638273,206.6254376,256,254.3990665
image-104.png,256,256,wbc,61.95215869,98.90315053,215.4970828,203.7304551
image-105.png,256,256,wbc,109.9649942,89.86114352,224.6896149,195.6744457
image-105.png,256,256,rbc,0,12.07234539,54.55075846,79.05484247
image-105.png,256,256,rbc,88.51808635,10.81096849,156.9194866,79.41773629
image-105.png,256,256,rbc,177.3185531,0.682613769,247.3850642,56.32322054
image-105.png,256,256,rbc,175.6207701,43.1050175,241.42007,94.65694282
image-105.png,256,256,rbc,74.36172695,68.38623104,131.7432905,114.0618436
image-105.png,256,256,rbc,22.52975496,80.82147025,75.79113186,137.7351225
image-105.png,256,256,rbc,0,103.2298716,24.38389732,159.3313886
image-105.png,256,256,rbc,0,141.6126021,53.17619603,192.991832
image-105.png,256,256,rbc,76.15052509,167.2112019,132.4177363,221.7339557
image-105.png,256,256,rbc,32.72228705,183.5985998,86.60793466,239.3885648
image-105.png,256,256,rbc,0.768961494,202.8366394,52.66394399,256
image-105.png,256,256,rbc,205.6849475,79.70245041,255.0735123,130.8833139
image-105.png,256,256,rbc,233.2228705,124.4259043,256,171.7607935
image-105.png,256,256,rbc,220.5705951,173.1866978,256,222.1656943
image-105.png,256,256,rbc,177.6184364,169.3045508,225.294049,224.3547258
image-105.png,256,256,rbc,143.5005834,210.5134189,201.5017503,256
image-105.png,256,256,rbc,193.1925321,240.6161027,243.3733956,256
image-103.png,256,256,rbc,1.16336056,0,75.11318553,27.54725788
image-103.png,256,256,rbc,70.68844807,0,123.7829638,51.62193699
image-103.png,256,256,rbc,128.0536756,0,186.6686114,50.51458576
image-103.png,256,256,rbc,189.0805134,0,250.6161027,51.93582264
image-103.png,256,256,rbc,21.38389732,27.68494749,74.24970828,87.73628938
image-103.png,256,256,rbc,0,26.94982497,16.93465578,87.72812135
image-103.png,256,256,rbc,0.218203034,87.40256709,57.55775963,137.8529755
image-103.png,256,256,rbc,71.7957993,54.39673279,121.8389732,111.1085181
image-103.png,256,256,rbc,123.8378063,60.92065344,179.084014,119.6056009
image-103.png,256,256,rbc,177.0175029,48.24387398,233.7759627,108.6277713
image-103.png,256,256,rbc,230.663944,51.27537923,256,110.1773629
image-103.png,256,256,rbc,216.0011669,99.55309218,256,154.9264877
image-103.png,256,256,rbc,172.2462077,126.4422404,228.9381564,185.5332555
image-103.png,256,256,rbc,115.5635939,119.3640607,171.7246208,178.8389732
image-103.png,256,256,rbc,63.3033839,99.3873979,115.4294049,156.1225204
image-103.png,256,256,rbc,7.547257876,125.6067678,62.93465578,176.1913652
image-103.png,256,256,rbc,22.92415403,172.7864644,91.27537923,224.949825
image-103.png,256,256,rbc,93.49358226,173.0455076,145.6907818,227.4574096
image-103.png,256,256,rbc,147.2135356,183.0560093,213.4515753,242.0595099
image-103.png,256,256,rbc,220.6172695,185.6417736,255.6184364,246.6359393
image-103.png,256,256,rbc,127.7386231,239.5519253,177.7887981,256
image-103.png,256,256,rbc,79.69894982,227.327888,125.5507585,256
image-103.png,256,256,rbc,16.29288215,217.1131855,79.19953326,256
image-103.png,256,256,rbc,206.9043174,231.4527421,256,254.882147
image-106.png,256,256,wbc,97.67327888,110.9638273,211.7491249,208.5775963
image-106.png,256,256,rbc,0,0,41.31855309,38.96616103
image-106.png,256,256,rbc,32.57876313,9.782963827,94.08634772,68.82030338
image-106.png,256,256,rbc,98.63477246,4.226371062,162.0641774,51.49591599
image-106.png,256,256,rbc,151.3313886,0,178.8249708,18.54142357
image-106.png,256,256,rbc,179.8156359,0,227.9906651,19.23103851
image-106.png,256,256,rbc,230.9428238,0,256,29.98366394
image-106.png,256,256,rbc,0,37.17852975,23.03033839,79.40956826
image-106.png,256,256,rbc,0,68.45974329,47.83547258,130.1563594
image-106.png,256,256,rbc,16.19836639,117.7666278,68.27071179,180.7117853
image-106.png,256,256,rbc,0,160.3523921,36.47491249,213.7607935
image-106.png,256,256,rbc,0,212.4049008,20.86697783,254.075846
image-106.png,256,256,rbc,19.34772462,217.1726954,80.69428238,256
image-106.png,256,256,rbc,59.47607935,183.4655776,114.6266044,237.5565928
image-106.png,256,256,rbc,51.64294049,115.5904317,98.8378063,179.8681447
image-106.png,256,256,rbc,107.8786464,43.16452742,160.2788798,92.20770128
image-106.png,256,256,rbc,145.9556593,60.7386231,200.7432905,115.6056009
image-106.png,256,256,rbc,199.9544924,42.20536756,256,105.0956826
image-106.png,256,256,rbc,183.3092182,101.9684947,237.1633606,159.7246208
image-106.png,256,256,rbc,235.2765461,123.2368728,255.4469078,179.0478413
image-106.png,256,256,rbc,201.7771295,170.1201867,251.294049,220.4527421
image-106.png,256,256,rbc,203.798133,222.1096849,255.5449242,256
image-108.png,256,256,wbc,64.17036173,72.51575263,138.5857643,161.9264877
image-108.png,256,256,rbc,73.55075846,0,136.2555426,51.03733956
image-108.png,256,256,rbc,133.7106184,41.20070012,185.0466744,96.24854142
image-108.png,256,256,rbc,222.1376896,0.320886814,256,61.64644107
image-108.png,256,256,rbc,184.8553092,31.36872812,244.8809802,96.92765461
image-108.png,256,256,rbc,195.5484247,99.85997666,252.5029172,145.4795799
image-108.png,256,256,rbc,135.4235706,98.59043174,189.7164527,165.9486581
image-108.png,256,256,rbc,186.537923,143.6277713,253.7012835,198.5052509
image-108.png,256,256,rbc,91.83313886,170.7607935,146.3803967,247.7082847
image-108.png,256,256,rbc,143.9264877,180.9813302,192.1633606,255.571762
image-108.png,256,256,rbc,190.5204201,192.9381564,248.0011669,254.6312719
image-108.png,256,256,rbc,55.74212369,238.5822637,108.8378063,256
image-108.png,256,256,rbc,116.9813302,0,162.0781797,11.13302217
image-11.png,256,256,rbc,17.16102684,0,80.11551925,53.83547258
image-11.png,256,256,rbc,105.361727,0,156.8483081,17.04434072
image-11.png,256,256,rbc,183.3978996,0,242.1061844,31.98949825
image-11.png,256,256,rbc,50.62427071,13.08634772,108.7386231,66.70595099
image-11.png,256,256,rbc,5.777129522,50.31738623,60.39556593,102.8436406
image-11.png,256,256,rbc,0,78.50408401,43.95682614,139.7864644
image-11.png,256,256,rbc,23.43173862,104.2532089,78.46324387,163.9708285
image-11.png,256,256,rbc,57.21003501,69.65577596,111.2952159,117.1365228
image-11.png,256,256,rbc,114.7292882,60.87164527,171.8168028,116.9066511
image-11.png,256,256,rbc,161.5414236,23.02917153,225.8459743,82.32555426
image-11.png,256,256,rbc,218.2112019,43.23570595,256,96.29521587
image-11.png,256,256,rbc,181.8646441,88.56709452,231.0058343,139.7724621
image-11.png,256,256,rbc,91.88331389,97.19369895,151.4189032,154.84014
image-11.png,256,256,rbc,70.16452742,129.6546091,131.4714119,187.8494749
image-11.png,256,256,rbc,0,159,14.35239207,205.0361727
image-11.png,256,256,rbc,21.08518086,164.3722287,73.52275379,216.9381564
image-11.png,256,256,rbc,0,204.537923,45.46091015,254.6814469
image-11.png,256,256,rbc,144.4970828,126.2788798,195.2135356,179.5309218
image-11.png,256,256,rbc,244.9673279,0,256,25.64177363
image-11.png,256,256,rbc,190.5915986,142.7759627,245.7164527,197.2345391
image-11.png,256,256,rbc,218.0700117,128.5180863,255.0746791,189.504084
image-11.png,256,256,rbc,89.47841307,183.0373396,142.5344224,236.57993
image-11.png,256,256,rbc,76.76079347,210.6989498,131.042007,254.5169195
image-11.png,256,256,rbc,123.8809802,236.8879813,175.6067678,255.3570595
image-11.png,256,256,rbc,143.8063011,181.2753792,204.3103851,237.7911319
image-11.png,256,256,rbc,177.3955659,199.1143524,234.9334889,255.5705951
image-11.png,256,256,rbc,212.0980163,220.7841307,255.2252042,256
image-111.png,256,256,wbc,76.57176196,107.0466744,177.8471412,217.2835473
image-111.png,256,256,rbc,0,23.77246208,29.12252042,73.63243874
image-111.png,256,256,rbc,0,56.95915986,22.23220537,104.3430572
image-111.png,256,256,rbc,57.40606768,0,122.5904317,53.07001167
image-111.png,256,256,rbc,95.58576429,9.518086348,150.327888,65.43057176
image-111.png,256,256,rbc,77.32205368,48.10851809,141.4002334,93.57526254
image-111.png,256,256,rbc,27.06534422,47.97432905,76.1621937,104.7001167
image-111.png,256,256,rbc,33.65927655,83.5495916,74.11318553,128.7911319
image-111.png,256,256,rbc,13.9428238,102.9393232,63.2042007,156.5974329
image-111.png,256,256,rbc,0,154.4387398,35.32088681,214.2567095
image-111.png,256,256,rbc,16.73978996,164.3792299,53.5915986,215.0233372
image-111.png,256,256,rbc,0,217.1213536,36.13418903,256
image-111.png,256,256,rbc,64.09101517,228.5285881,124.6627771,256
image-111.png,256,256,rbc,97.07234539,219.0606768,156.1073512,256
image-111.png,256,256,rbc,157.957993,221.6371062,216.8471412,256
image-111.png,256,256,rbc,219.672112,197.722287,256,256
image-111.png,256,256,rbc,190.7607935,157.2007001,241.2298716,215.6242707
image-111.png,256,256,rbc,215.4235706,94.9428238,256,163.2287048
image-111.png,256,256,rbc,180.9813302,70.71645274,230.6709452,128.2392065
image-111.png,256,256,rbc,209.0408401,34.55075846,256,91.64760793
image-111.png,256,256,rbc,148.3372229,0,209.8518086,32.042007
image-111.png,256,256,rbc,231.991832,0.155192532,256,32.91948658
image-111.png,256,256,rbc,176.0770128,14.2882147,226.915986,62.68144691
image-110.png,256,256,rbc,0,6.372228705,53.95099183,57.7176196
image-110.png,256,256,rbc,12.50408401,0,70.64177363,27.07234539
image-110.png,256,256,rbc,52.87747958,19.4865811,99.75495916,64.56242707
image-110.png,256,256,rbc,103.1610268,0,164.8529755,37.5344224
image-110.png,256,256,rbc,73.64644107,0.43873979,118.1540257,19.65344224
image-110.png,256,256,rbc,150.5227538,0.352392065,199.3477246,55.85997666
image-110.png,256,256,rbc,152.5822637,45.62893816,202.1843641,97.67211202
image-110.png,256,256,rbc,167.5612602,69.78413069,222.084014,113.9101517
image-110.png,256,256,rbc,196.798133,0,251.5974329,41.5554259
image-110.png,256,256,rbc,212.2870478,17.55192532,255.1505251,70.56242707
image-110.png,256,256,rbc,0,52.43057176,33.42123687,99.28004667
image-110.png,256,256,rbc,18.71878646,57.80630105,72.81563594,113.6417736
image-110.png,256,256,rbc,0,98.30805134,26.7957993,152.8868145
image-110.png,256,256,rbc,0,171.0303384,10.54609102,222.117853
image-110.png,256,256,rbc,0,224.1365228,35.42123687,256
image-110.png,256,256,rbc,76.98249708,170.2473746,130.3057176,227.8634772
image-110.png,256,256,rbc,103.8798133,198.5694282,162.6674446,246.3512252
image-110.png,256,256,rbc,129.7129522,191.2543757,180.8109685,228.9369895
image-110.png,256,256,rbc,165.6266044,163.2952159,231.9859977,199.8004667
image-110.png,256,256,rbc,183.4189032,176.7374562,228.8506418,223.9101517
image-110.png,256,256,rbc,205.1645274,103.5169195,255.7374562,170.487748
image-110.png,256,256,rbc,118.798133,234.8471412,176.3092182,256
image-110.png,256,256,rbc,190.361727,239.2625438,232.3453909,256
image-110.png,256,256,wbc,71.39323221,73.91948658,171.831972,180.5180863
image-110.png,256,256,wbc,7.113185531,133.6499417,76.13068845,214.3302217
image-110.png,256,256,rbc,237.5208568,239.5264938,256,255.9143179
image-109.png,256,256,rbc,42.10151692,0,100.2730455,17.32555426
image-109.png,256,256,rbc,6.166861144,7.290548425,60.87631272,66.21470245
image-109.png,256,256,rbc,0,49.27654609,35.94982497,103.6756126
image-109.png,256,256,rbc,35.00933489,26.5554259,85.96499417,75.86581097
image-109.png,256,256,rbc,12.49708285,77.12252042,62.98599767,131.2310385
image-109.png,256,256,rbc,151.7211202,16.07234539,201.9743291,59.74329055
image-109.png,256,256,rbc,192.9381564,1.177362894,241.2707118,56.82497083
image-109.png,256,256,rbc,199.6149358,74.66511085,243.6336056,126.2240373
image-109.png,256,256,rbc,31.76896149,129.2707118,81.8168028,183.0268378
image-109.png,256,256,rbc,19.60326721,151.1330222,73.79113186,211.7292882
image-109.png,256,256,rbc,0,179.6196033,21.91948658,233.1120187
image-109.png,256,256,rbc,88.98716453,155.0560093,138,203.1423571
image-109.png,256,256,rbc,152.5029172,125.4924154,209.2917153,176.3103851
image-109.png,256,256,rbc,200.9194866,145.8541424,254.5950992,201.7724621
image-109.png,256,256,rbc,168.84014,175.0385064,224.6581097,228.4737456
image-109.png,256,256,rbc,84.0361727,201.5005834,150.3383897,250.0980163
image-109.png,256,256,rbc,65.9428238,226.0665111,125.0163361,256
image-109.png,256,256,rbc,126.4655776,237.1120187,176.8751459,256
image-109.png,256,256,rbc,196.3115519,230.1236873,250.9824971,256
image-109.png,256,256,rbc,236.8214702,193.0373396,255.8086348,251.6371062
image-109.png,256,256,wbc,60.41073512,50.18436406,162.2030338,152.0466744
image-115.png,256,256,wbc,82.47392696,87.27050277,176.1892615,182.9436686
image-115.png,256,256,rbc,6.09939759,0.184071106,59.96724398,30.23402875
image-115.png,256,256,rbc,0,10.81110155,43.70218373,66.92484335
image-115.png,256,256,rbc,0,67.57266902,15.90647859,115.3805635
image-115.png,256,256,rbc,5.378657487,40.36861621,54.93401732,99.37128536
image-115.png,256,256,rbc,57.34245912,18.95558237,110.9282353,76.7331211
image-115.png,256,256,rbc,60.25291792,1.40442798,109.6481148,43.84920598
image-115.png,256,256,rbc,94.94644202,0,151.572948,21.61383592
image-115.png,256,256,rbc,157.7141916,0,215.5789721,25.85699831
image-115.png,256,256,rbc,130.3619164,12.08046472,180.6236688,58.98235464
image-115.png,256,256,rbc,113.4777189,36.55096614,164.1554298,81.7627575
image-115.png,256,256,rbc,224.286427,0.162556476,256,21.6544784
image-115.png,256,256,rbc,205.1192852,35.06525992,245.7054244,88.86020533
image-115.png,256,256,rbc,183.9636134,28.67149513,226.0378657,79.76395425
image-115.png,256,256,rbc,187.8956137,83.15404139,220.1113785,126.2478452
image-115.png,256,256,rbc,203.43157,89.58214218,246.9473026,136.3991603
image-115.png,256,256,rbc,16.57821913,101.0948493,67.55713479,164.7339279
image-115.png,256,256,rbc,0,169.4085864,12.77132638,211.2222697
image-115.png,256,256,rbc,0,205.5925902,47.89395977,252.0032507
image-115.png,256,256,rbc,19.37631777,214.5570373,71.24807713,254.7810315
image-115.png,256,256,rbc,51.7582159,193.4057626,108.1408805,249.5541597
image-115.png,256,256,rbc,98.20951216,199.3198923,151.1115937,246.497899
image-115.png,256,256,rbc,239.0526167,32.52653359,255.0200758,70.81420436
image-115.png,256,256,rbc,131.1842594,201.6482593,183.3656008,253.5630614
image-115.png,256,256,rbc,157.9508525,185.2313865,211.5234644,244.4312843
image-115.png,256,256,rbc,172.6501049,151.4749455,221.4536494,206.5452311
image-115.png,256,256,rbc,203.0885461,140.1462961,243.3555427,189.7028527
image-115.png,256,256,rbc,217.019269,136.5473692,255.991811,186.9549504
image-115.png,256,256,rbc,224.630661,191.8997385,256,240.8036756
image-115.png,256,256,rbc,191.4323768,243.3997922,241.0451135,256
image-115.png,256,256,rbc,44.33925882,162.5886403,92.08950086,215.3721997
image-114.png,256,256,rbc,0,0,44.94900513,31.92409515
image-114.png,256,256,rbc,57.49240112,0,107.5941315,26.05251312
image-114.png,256,256,rbc,83.62223816,0,142.4099274,31.0397644
image-114.png,256,256,rbc,27.75608826,18.09624481,79.65766907,70.36811066
image-114.png,256,256,rbc,51.53266907,42.1820755,113.9214325,84.03455353
image-114.png,256,256,rbc,7.31880188,72.58164215,44.75097656,117.8792343
image-114.png,256,256,rbc,0,97.51654816,31.94580078,145.1714401
image-114.png,256,256,rbc,160.84935,3.964569092,210.9537811,52.73844147
image-114.png,256,256,rbc,183.1719208,0,227.6055145,46.56304169
image-114.png,256,256,rbc,239.5561981,0,255.0713348,41.4225235
image-114.png,256,256,rbc,228.9577789,4.191078186,256,58.98300934
image-114.png,256,256,rbc,193.283432,54.60205078,240.8080902,108.4336929
image-114.png,256,256,rbc,205.522995,81.16048431,249.5415497,136.5546341
image-114.png,256,256,rbc,177.9771576,133.6439285,235.1291351,198.5025864
image-114.png,256,256,rbc,234.364151,140.814888,255.8715668,201.1054001
image-114.png,256,256,rbc,16.79823303,161.8448868,67.9538269,208.1976852
image-114.png,256,256,rbc,0,199.9430161,35.78695679,251.0606308
image-114.png,256,256,rbc,38.48335266,188.4236679,93.40820313,234.1132126
image-114.png,256,256,rbc,38.59049988,217.8331223,89.9956665,255.006218
image-114.png,256,256,rbc,146.9984283,244.7238388,191.6965179,256
image-114.png,256,256,rbc,225.8314362,218.8449326,256,256
image-114.png,256,256,rbc,201.1650848,234.153923,237.436264,256
image-114.png,256,256,rbc,91.19873047,246.325676,133.4025116,256
image-114.png,256,256,wbc,91.19873047,246.325676,133.4025116,256
image-114.png,256,256,wbc,76.05252075,107.7785873,177.6394196,191.4930344
image-112.png,256,256,rbc,14.57526254,0.943990665,69.38506418,53.35705951
image-112.png,256,256,rbc,0,17.65110852,35.70478413,72.70245041
image-112.png,256,256,rbc,69.60093349,8.450408401,126.6464411,54.76779463
image-112.png,256,256,rbc,90.35005834,24.47374562,141.2718786,64.14352392
image-112.png,256,256,rbc,161.8016336,0,224.2158693,35.18903151
image-112.png,256,256,rbc,192.8926488,11.88798133,251.5997666,62.45274212
image-112.png,256,256,rbc,7.30571762,59.29521587,57.67094516,113.4760793
image-112.png,256,256,rbc,47.16569428,106.8168028,101.1295216,155.453909
image-112.png,256,256,rbc,0.16336056,129.1913652,49.71645274,189.8891482
image-112.png,256,256,rbc,22.8378063,148.0746791,60.62660443,198.0431739
image-112.png,256,256,rbc,0,192.369895,35.71995333,253.4130688
